;num_tipo;codigo;banco;descricao;tipo;unidade;quantidade;valor_unitario;total
;Composição Auxiliar; 5679 ;SINAPI;RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X4, POTÊNCIA LÍQ. 88 HP, CAÇAMBA CARREG. CAP. MÍN. 1 M3, CAÇAMBA RETRO CAP. 0,26 M3, PESO OPERACIONAL MÍN. 6.674 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,37 M - CHI DIURNO. AF_06/2014;CHOR - CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;CHI;0,0162000;62,47;1,01
;Composição Auxiliar; 100475 ;SINAPI;ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) COM ADIÇÃO DE IMPERMEABILIZANTE, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019;SEDI - SERVIÇOS DIVERSOS;m³;0,2488000;697,68;173,58
;Composição Auxiliar; 94970 ;SINAPI;CONCRETO FCK = 20MPA, TRAÇO 1:2,7:3 (EM MASSA SECA DE CIMENTO/ AREIA MÉDIA/ BRITA 1) - PREPARO MECÂNICO COM BETONEIRA 600 L. AF_05/2021;FUES - FUNDAÇÕES E ESTRUTURAS;m³;0,0782000;451,54;35,31
;Insumo; 00007258 ;SINAPI;TIJOLO CERAMICO MACICO COMUM DE *5 X 10 X 20* CM (L X A X C);Material;UN;285,3577000;0,73;208,31
;Insumo; 00004517 ;SINAPI;SARRAFO *2,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA;Material;M;0,1408000;2,78;0,39
;Insumo; 00006193 ;SINAPI;TABUA NAO APARELHADA *2,5 X 20* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA;Material;M;0,4416000;20,98;9,26
;Insumo; 00005069 ;SINAPI;PREGO DE ACO POLIDO COM CABECA 17 X 27 (2 1/2 X 11);Material;KG;0,0125000;19,69;0,24
;Insumo; 00004491 ;SINAPI;PONTALETE *7,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA;Material;M;0,1184000;7,96;0,94
;Insumo; 00002692 ;SINAPI;DESMOLDANTE PROTETOR PARA FORMAS DE MADEIRA, DE BASE OLEOSA EMULSIONADA EM AGUA;Material;L;0,0054000;6,78;0,03
; 1.9.2.21 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 98104 ;SINAPI;CAIXA DE GORDURA SIMPLES (CAPACIDADE: 36L), RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIMENSÕES INTERNAS = 0,2X0,4 M, ALTURA INTERNA = 0,8 M. AF_12/2020;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;362,28;362,28
;Composição Auxiliar; 94970 ;SINAPI;CONCRETO FCK = 20MPA, TRAÇO 1:2,7:3 (EM MASSA SECA DE CIMENTO/ AREIA MÉDIA/ BRITA 1) - PREPARO MECÂNICO COM BETONEIRA 600 L. AF_05/2021;FUES - FUNDAÇÕES E ESTRUTURAS;m³;0,0223000;451,54;10,06
;Composição Auxiliar; 100475 ;SINAPI;ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) COM ADIÇÃO DE IMPERMEABILIZANTE, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019;SEDI - SERVIÇOS DIVERSOS;m³;0,0848000;697,68;59,16
;Composição Auxiliar; 97733 ;SINAPI;PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE ATÉ 10 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024;FUES - FUNDAÇÕES E ESTRUTURAS;m³;0,0132000;3.269,54;43,15
;Composição Auxiliar; 88309 ;SINAPI;PEDREIRO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;3,8127000;26,04;99,28
;Composição Auxiliar; 101616 ;SINAPI;PREPARO DE FUNDO DE VALA COM LARGURA MENOR QUE 1,5 M (ACERTO DO SOLO NATURAL). AF_08/2020;MOVT - MOVIMENTO DE TERRA;m²;0,3500000;6,07;2,12
;Composição Auxiliar; 87316 ;SINAPI;ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019;SEDI - SERVIÇOS DIVERSOS;m³;0,0115000;471,91;5,42
;Composição Auxiliar; 88316 ;SINAPI;SERVENTE COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;2,9957000;20,96;62,78
;Insumo; 00005069 ;SINAPI;PREGO DE ACO POLIDO COM CABECA 17 X 27 (2 1/2 X 11);Material;KG;0,0062000;19,69;0,12
;Insumo; 00007258 ;SINAPI;TIJOLO CERAMICO MACICO COMUM DE *5 X 10 X 20* CM (L X A X C);Material;UN;102,5970000;0,73;74,89
;Insumo; 00004517 ;SINAPI;SARRAFO *2,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA;Material;M;0,0704000;2,78;0,19
;Insumo; 00002692 ;SINAPI;DESMOLDANTE PROTETOR PARA FORMAS DE MADEIRA, DE BASE OLEOSA EMULSIONADA EM AGUA;Material;L;0,0027000;6,78;0,01
;Insumo; 00004491 ;SINAPI;PONTALETE *7,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA;Material;M;0,0592000;7,96;0,47
;Insumo; 00006193 ;SINAPI;TABUA NAO APARELHADA *2,5 X 20* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA;Material;M;0,2208000;20,98;4,63
; 1.9.3 ;;;VENTILAÇÃO SANITÁRIO;;;;;3.424,32
; 1.9.3.1 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 89802 ;SINAPI;JOELHO 45 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;10,25;10,25
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0343000;25,28;0,86
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0343000;20,89;0,71
;Insumo; 00020078 ;SINAPI;PASTA LUBRIFICANTE PARA TUBOS E CONEXOES COM JUNTA ELASTICA, EMBALAGEM DE *400* GR (USO EM PVC, ACO, POLIETILENO E OUTROS);Material;UN;0,0500000;31,44;1,57
;Insumo; 00003518 ;SINAPI;JOELHO PVC, SOLDAVEL, PB, 45 GRAUS, DN 50 MM, PARA ESGOTO PREDIAL;Material;UN;1,0000000;3,73;3,73
;Insumo; 00000296 ;SINAPI;ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 50 MM (NBR 5688);Material;UN;2,0000000;1,69;3,38
; 1.9.3.2 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 89731 ;SINAPI;JOELHO 90 GRAUS, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;14,32;14,32
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1379000;25,28;3,48
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1379000;20,89;2,88
;Insumo; 00020078 ;SINAPI;PASTA LUBRIFICANTE PARA TUBOS E CONEXOES COM JUNTA ELASTICA, EMBALAGEM DE *400* GR (USO EM PVC, ACO, POLIETILENO E OUTROS);Material;UN;0,0500000;31,44;1,57
;Insumo; 00003526 ;SINAPI;JOELHO PVC, SOLDAVEL, PB, 90 GRAUS, DN 50 MM, PARA ESGOTO PREDIAL;Material;UN;1,0000000;3,01;3,01
;Insumo; 00000296 ;SINAPI;ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 50 MM (NBR 5688);Material;UN;2,0000000;1,69;3,38
; 1.9.3.3 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 89827 ;SINAPI;JUNÇÃO SIMPLES, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 X 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;19,23;19,23
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0457000;20,89;0,95
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0457000;25,28;1,15
;Insumo; 00003662 ;SINAPI;JUNCAO SIMPLES, PVC, 45 GRAUS, DN 50 X 50 MM, SERIE NORMAL PARA ESGOTO PREDIAL;Material;UN;1,0000000;9,71;9,71
;Insumo; 00020078 ;SINAPI;PASTA LUBRIFICANTE PARA TUBOS E CONEXOES COM JUNTA ELASTICA, EMBALAGEM DE *400* GR (USO EM PVC, ACO, POLIETILENO E OUTROS);Material;UN;0,0750000;31,44;2,35
;Insumo; 00000296 ;SINAPI;ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 50 MM (NBR 5688);Material;UN;3,0000000;1,69;5,07
; 1.9.3.4 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 89753 ;SINAPI;LUVA SIMPLES, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;9,10;9,10
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0919000;20,89;1,91
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0919000;25,28;2,32
;Insumo; 00000122 ;SINAPI;ADESIVO PLASTICO PARA PVC, FRASCO COM *850* GR;Material;UN;0,0073000;76,17;0,55
;Insumo; 00038383 ;SINAPI;LIXA D'AGUA EM FOLHA, GRAO 100;Material;UN;0,0390000;3,09;0,12
;Insumo; 00003875 ;SINAPI;LUVA SIMPLES, PVC, SOLDAVEL, DN 50 MM, SERIE NORMAL, PARA ESGOTO PREDIAL;Material;UN;1,0000000;3,26;3,26
;Insumo; 00020083 ;SINAPI;SOLUCAO PREPARADORA / LIMPADORA PARA PVC, FRASCO COM 1000 CM3;Material;UN;0,0110000;86,30;0,94
; 1.9.3.5 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 104348 ;SINAPI;TERMINAL DE VENTILAÇÃO, PVC, SÉRIE NORMAL, ESGOTO PREDIAL, DN 50 MM, JUNTA SOLDÁVEL, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;11,01;11,01
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0114000;25,28;0,28
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0114000;20,89;0,23
;Insumo; 00039319 ;SINAPI;TERMINAL DE VENTILACAO, 50 MM, SERIE NORMAL, ESGOTO PREDIAL;Material;UN;1,0000000;8,99;8,99
;Insumo; 00038383 ;SINAPI;LIXA D'AGUA EM FOLHA, GRAO 100;Material;UN;0,0080000;3,09;0,02
;Insumo; 00020083 ;SINAPI;SOLUCAO PREPARADORA / LIMPADORA PARA PVC, FRASCO COM 1000 CM3;Material;UN;0,0110000;86,30;0,94
;Insumo; 00000122 ;SINAPI;ADESIVO PLASTICO PARA PVC, FRASCO COM *850* GR;Material;UN;0,0073000;76,17;0,55
; 1.9.3.6 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 89712 ;SINAPI;TUBO PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 MM, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;M;1,0000000;25,90;25,90
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,3182000;20,89;6,64
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,3182000;25,28;8,04
;Insumo; 00009838 ;SINAPI;TUBO PVC SERIE NORMAL, DN 50 MM, PARA ESGOTO PREDIAL (NBR 5688);Material;M;1,0549000;10,59;11,17
;Insumo; 00038383 ;SINAPI;LIXA D'AGUA EM FOLHA, GRAO 100;Material;UN;0,0177000;3,09;0,05
; 1.9.3.7 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 104352 ;SINAPI;TE, PVC, SÉRIE NORMAL, ESGOTO PREDIAL, DN 100 X 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM PRUMADA DE ESGOTO SANITÁRIO OU VENTILAÇÃO. AF_08/2022;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;38,45;38,45
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2083000;20,89;4,35
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2083000;25,28;5,26
;Insumo; 00020078 ;SINAPI;PASTA LUBRIFICANTE PARA TUBOS E CONEXOES COM JUNTA ELASTICA, EMBALAGEM DE *400* GR (USO EM PVC, ACO, POLIETILENO E OUTROS);Material;UN;0,1400000;31,44;4,40
;Insumo; 00000301 ;SINAPI;ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 100 MM (NBR 5688);Material;UN;2,0000000;3,00;6,00
;Insumo; 00011655 ;SINAPI;TE SANITARIO DE REDUCAO, PVC, DN 100 X 50 MM, SERIE NORMAL, PARA ESGOTO PREDIAL;Material;UN;1,0000000;16,75;16,75
;Insumo; 00000296 ;SINAPI;ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 50 MM (NBR 5688);Material;UN;1,0000000;1,69;1,69
; 1.9.3.8 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 89784 ;SINAPI;TE, PVC, SERIE NORMAL, ESGOTO PREDIAL, DN 50 X 50 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE DESCARGA OU RAMAL DE ESGOTO SANITÁRIO. AF_08/2022;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;23,30;23,30
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1839000;20,89;3,84
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1839000;25,28;4,64
;Insumo; 00007097 ;SINAPI;TE SANITARIO, PVC, DN 50 X 50 MM, SERIE NORMAL, PARA ESGOTO PREDIAL;Material;UN;1,0000000;7,40;7,40
;Insumo; 00020078 ;SINAPI;PASTA LUBRIFICANTE PARA TUBOS E CONEXOES COM JUNTA ELASTICA, EMBALAGEM DE *400* GR (USO EM PVC, ACO, POLIETILENO E OUTROS);Material;UN;0,0750000;31,44;2,35
;Insumo; 00000296 ;SINAPI;ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 50 MM (NBR 5688);Material;UN;3,0000000;1,69;5,07
; 1.9.3.9 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; ARENA_CPU 18 ;Próprio;TE PVC ESGOTO PVC SERIE NORMAL 75x50MM - FORNECIMENTO E INSTALAÇÃO;SEDI - SERVIÇOS DIVERSOS;UN;1,0000000;39,70;39,70
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,7500000;20,89;15,66
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,7500000;25,28;18,96
;Insumo; 004490 ;SBC;TE ESGOTO SANITARIO PVC SERIE NORMAL 75 x 50mm;Material;UN;1,0000000;5,08;5,08
; 1.9.4 ;;;ALIMENTAÇÃO ÁGUA FRIA;;;;;3.350,36
; 1.9.4.1 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 94489 ;SINAPI;REGISTRO DE ESFERA, PVC, SOLDÁVEL, COM VOLANTE, DN  25 MM - FORNECIMENTO E INSTALAÇÃO. AF_08/2021;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;28,60;28,60
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0795000;20,89;1,66
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0795000;25,28;2,00
;Insumo; 00011674 ;SINAPI;REGISTRO DE ESFERA, PVC, COM VOLANTE, VS, SOLDAVEL, DN 25 MM, COM CORPO DIVIDIDO;Material;UN;1,0000000;23,12;23,12
;Insumo; 00020080 ;SINAPI;ADESIVO PLASTICO PARA PVC, FRASCO COM 175 GR;Material;UN;0,0400000;24,86;0,99
;Insumo; 00038383 ;SINAPI;LIXA D'AGUA EM FOLHA, GRAO 100;Material;UN;0,0080000;3,09;0,02
;Insumo; 00020083 ;SINAPI;SOLUCAO PREPARADORA / LIMPADORA PARA PVC, FRASCO COM 1000 CM3;Material;UN;0,0095000;86,30;0,81
; 1.9.4.2 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 94703 ;SINAPI;"ADAPTADOR COM FLANGE E ANEL DE VEDAÇÃO, PVC, SOLDÁVEL, DN  25 MM X 3/4"", INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024";INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;18,81;18,81
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1338000;25,28;3,38
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1338000;20,89;2,79
;Insumo; 00020083 ;SINAPI;SOLUCAO PREPARADORA / LIMPADORA PARA PVC, FRASCO COM 1000 CM3;Material;UN;0,0040000;86,30;0,34
;Insumo; 00000122 ;SINAPI;ADESIVO PLASTICO PARA PVC, FRASCO COM *850* GR;Material;UN;0,0035000;76,17;0,26
;Insumo; 00000096 ;SINAPI;"ADAPTADOR PVC SOLDAVEL, COM FLANGE E ANEL DE VEDACAO, 25 MM X 3/4"", PARA CAIXA D'AGUA";Material;UN;1,0000000;12,04;12,04
; 1.9.4.3 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 89410 ;SINAPI;CURVA 90 GRAUS, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;10,50;10,50
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1359000;25,28;3,43
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1359000;20,89;2,83
;Insumo; 00038383 ;SINAPI;LIXA D'AGUA EM FOLHA, GRAO 100;Material;UN;0,0302000;3,09;0,09
;Insumo; 00000122 ;SINAPI;ADESIVO PLASTICO PARA PVC, FRASCO COM *850* GR;Material;UN;0,0071000;76,17;0,54
;Insumo; 00020083 ;SINAPI;SOLUCAO PREPARADORA / LIMPADORA PARA PVC, FRASCO COM 1000 CM3;Material;UN;0,0080000;86,30;0,69
;Insumo; 00001956 ;SINAPI;CURVA DE PVC 90 GRAUS, SOLDAVEL, 25 MM, COR MARROM, PARA AGUA FRIA PREDIAL;Material;UN;1,0000000;2,92;2,92
; 1.9.4.4 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 89408 ;SINAPI;JOELHO 90 GRAUS, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;8,29;8,29
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1359000;25,28;3,43
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1359000;20,89;2,83
;Insumo; 00020083 ;SINAPI;SOLUCAO PREPARADORA / LIMPADORA PARA PVC, FRASCO COM 1000 CM3;Material;UN;0,0080000;86,30;0,69
;Insumo; 00038383 ;SINAPI;LIXA D'AGUA EM FOLHA, GRAO 100;Material;UN;0,0302000;3,09;0,09
;Insumo; 00000122 ;SINAPI;ADESIVO PLASTICO PARA PVC, FRASCO COM *850* GR;Material;UN;0,0071000;76,17;0,54
;Insumo; 00003529 ;SINAPI;JOELHO PVC, SOLDAVEL, 90 GRAUS, 25 MM, COR MARROM, PARA AGUA FRIA PREDIAL;Material;UN;1,0000000;0,71;0,71
; 1.9.4.5 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 94663 ;SINAPI;LUVA, PVC, SOLDÁVEL, DN 50 MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;11,75;11,75
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0934000;20,89;1,95
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0934000;25,28;2,36
;Insumo; 00003863 ;SINAPI;LUVA PVC SOLDAVEL, 50 MM, PARA AGUA FRIA PREDIAL;Material;UN;1,0000000;4,26;4,26
;Insumo; 00020083 ;SINAPI;SOLUCAO PREPARADORA / LIMPADORA PARA PVC, FRASCO COM 1000 CM3;Material;UN;0,0220000;86,30;1,89
;Insumo; 00038383 ;SINAPI;LIXA D'AGUA EM FOLHA, GRAO 100;Material;UN;0,0156000;3,09;0,04
;Insumo; 00000122 ;SINAPI;ADESIVO PLASTICO PARA PVC, FRASCO COM *850* GR;Material;UN;0,0165000;76,17;1,25
; 1.9.4.6 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 89402 ;SINAPI;TUBO, PVC, SOLDÁVEL, DE 25MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;M;1,0000000;11,68;11,68
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1586000;20,89;3,31
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1586000;25,28;4,00
;Insumo; 00038383 ;SINAPI;LIXA D'AGUA EM FOLHA, GRAO 100;Material;UN;0,0370000;3,09;0,11
;Insumo; 00009868 ;SINAPI;TUBO PVC, SOLDAVEL, DE 25 MM, AGUA FRIA (NBR-5648);Material;M;1,0493000;4,06;4,26
; 1.9.4.7 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 89440 ;SINAPI;TE, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;11,49;11,49
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1812000;25,28;4,58
